date,station,hour,passengers,passenger_count
2025-08-26,Edapally,12:00,123,123
2025-08-26,Edapally,13:00,497,497
2025-08-26,Edapally,14:00,667,667
2025-08-26,Edapally,15:00,591,591
2025-08-26,Edapally,16:00,545,545
2025-08-26,Edapally,17:00,664,664
2025-08-26,Edapally,18:00,1056,1056
2025-08-26,Edapally,19:00,780,780
2025-08-26,Edapally,20:00,121,121
2025-08-26,Edapally,21:00,195,195
2025-08-26,Edapally,22:00,309,309
2025-08-26,Kaloor,06:00,101,101
2025-08-26,Kaloor,07:00,680,680
2025-08-26,Kaloor,08:00,1314,1314
2025-08-26,Kaloor,09:00,1340,1340
2025-08-26,Kaloor,10:00,339,339
2025-08-26,Kaloor,11:00,747,747
2025-08-26,Kaloor,12:00,555,555
2025-08-26,Kaloor,13:00,409,409
2025-08-26,Kaloor,14:00,368,368
2025-08-26,Kaloor,15:00,737,737
2025-08-26,Kaloor,16:00,442,442
2025-08-26,Kaloor,17:00,1080,1080
2025-08-26,Kaloor,18:00,588,588
2025-08-26,Kaloor,19:00,922,922
2025-08-26,Kaloor,20:00,479,479
2025-08-26,Kaloor,21:00,779,779
2025-08-26,Kaloor,22:00,248,248
2025-08-26,Maharaja's,06:00,691,691
2025-08-26,Maharaja's,07:00,1070,1070
2025-08-26,Maharaja's,08:00,634,634
2025-08-26,Maharaja's,09:00,826,826
2025-08-26,Maharaja's,10:00,688,688
2025-08-26,Maharaja's,11:00,671,671
2025-08-26,Maharaja's,12:00,455,455
2025-08-26,Maharaja's,13:00,791,791
2025-08-26,Maharaja's,14:00,108,108
2025-08-26,Maharaja's,15:00,509,509
2025-08-26,Maharaja's,16:00,662,662
2025-08-26,Maharaja's,17:00,274,274
2025-08-26,Maharaja's,18:00,938,938
2025-08-26,Maharaja's,19:00,698,698
2025-08-26,Maharaja's,20:00,662,662
2025-08-26,Maharaja's,21:00,767,767
2025-08-26,Maharaja's,22:00,303,303
2025-08-26,Ernakulam South,06:00,744,744
2025-08-26,Ernakulam South,07:00,662,662
2025-08-26,Ernakulam South,08:00,650,650
2025-08-26,Ernakulam South,09:00,1000,1000
2025-08-26,Ernakulam South,10:00,469,469
2025-08-26,Ernakulam South,11:00,228,228
2025-08-26,Ernakulam South,12:00,310,310
2025-08-26,Ernakulam South,13:00,421,421
2025-08-26,Ernakulam South,14:00,593,593
2025-08-26,Ernakulam South,15:00,646,646
2025-08-26,Ernakulam South,16:00,759,759
2025-08-26,Ernakulam South,17:00,1352,1352
2025-08-26,Ernakulam South,18:00,414,414
2025-08-26,Ernakulam South,19:00,832,832
2025-08-26,Ernakulam South,20:00,219,219
2025-08-26,Ernakulam South,21:00,558,558
2025-08-26,Ernakulam South,22:00,597,597
2025-08-27,Aluva,06:00,645,645
2025-08-27,Aluva,07:00,222,222
2025-08-27,Aluva,08:00,1070,1070
2025-08-27,Aluva,09:00,298,298
2025-08-27,Aluva,10:00,500,500
2025-08-27,Aluva,11:00,181,181
2025-08-27,Aluva,12:00,214,214
2025-08-27,Aluva,13:00,495,495
2025-08-27,Aluva,14:00,328,328
2025-08-27,Aluva,15:00,134,134
2025-08-27,Aluva,16:00,336,336
2025-08-27,Aluva,17:00,332,332
2025-08-27,Aluva,18:00,1240,1240
2025-08-27,Aluva,19:00,848,848
2025-08-27,Aluva,20:00,553,553
2025-08-27,Aluva,21:00,487,487
2025-08-27,Aluva,22:00,338,338
2025-08-27,Kalamassery,06:00,583,583
2025-08-27,Kalamassery,07:00,1290,1290
2025-08-27,Kalamassery,08:00,1440,1440
2025-08-27,Kalamassery,09:00,784,784
2025-08-27,Kalamassery,10:00,170,170
2025-08-27,Kalamassery,11:00,282,282
2025-08-27,Kalamassery,12:00,289,289
2025-08-27,Kalamassery,13:00,139,139
2025-08-27,Kalamassery,14:00,580,580
2025-08-27,Kalamassery,15:00,251,251
2025-08-27,Kalamassery,16:00,608,608
2025-08-27,Kalamassery,17:00,484,484
2025-08-27,Kalamassery,18:00,322,322
2025-08-27,Kalamassery,19:00,1140,1140
2025-08-27,Kalamassery,20:00,155,155
2025-08-27,Kalamassery,21:00,286,286
2025-08-27,Kalamassery,22:00,303,303
2025-08-27,Edapally,06:00,603,603
2025-08-27,Edapally,07:00,676,676
2025-08-27,Edapally,08:00,1414,1414
2025-08-27,Edapally,09:00,1204,1204
2025-08-27,Edapally,10:00,114,114
2025-08-27,Edapally,11:00,696,696
2025-08-27,Edapally,12:00,546,546
2025-08-27,Edapally,13:00,303,303
2025-08-27,Edapally,14:00,445,445
2025-08-27,Edapally,15:00,677,677
2025-08-27,Edapally,16:00,446,446
2025-08-27,Edapally,17:00,1074,1074
2025-08-27,Edapally,18:00,1140,1140
2025-08-27,Edapally,19:00,1400,1400
2025-08-27,Edapally,20:00,450,450
2025-08-27,Edapally,21:00,572,572
2025-08-27,Edapally,22:00,609,609
2025-08-27,Kaloor,06:00,731,731
2025-08-27,Kaloor,07:00,1272,1272
2025-08-27,Kaloor,08:00,774,774
2025-08-27,Kaloor,09:00,536,536
2025-08-27,Kaloor,10:00,353,353
2025-08-27,Kaloor,11:00,683,683
2025-08-27,Kaloor,12:00,758,758
2025-08-27,Kaloor,13:00,267,267
2025-08-27,Kaloor,14:00,141,141
2025-08-27,Kaloor,15:00,413,413
2025-08-27,Kaloor,16:00,335,335
2025-08-27,Kaloor,17:00,1460,1460
2025-08-27,Kaloor,18:00,302,302
2025-08-27,Kaloor,19:00,424,424
2025-08-27,Kaloor,20:00,313,313
2025-08-27,Kaloor,21:00,557,557
2025-08-27,Kaloor,22:00,446,446
2025-08-27,Maharaja's,06:00,708,708
2025-08-27,Maharaja's,07:00,1166,1166
2025-08-27,Maharaja's,08:00,1280,1280
2025-08-27,Maharaja's,09:00,1016,1016
2025-08-27,Maharaja's,10:00,522,522
2025-08-27,Maharaja's,11:00,500,500
2025-08-27,Maharaja's,12:00,768,768
2025-08-27,Maharaja's,13:00,393,393
2025-08-27,Maharaja's,14:00,412,412
2025-08-27,Maharaja's,15:00,512,512
2025-08-27,Maharaja's,16:00,605,605
2025-08-27,Maharaja's,17:00,378,378
2025-08-27,Maharaja's,18:00,1120,1120
2025-08-27,Maharaja's,19:00,1050,1050
2025-08-27,Maharaja's,20:00,213,213
2025-08-27,Maharaja's,21:00,451,451
2025-08-27,Maharaja's,22:00,581,581
2025-08-27,Ernakulam South,06:00,237,237
2025-08-27,Ernakulam South,07:00,332,332
2025-08-27,Ernakulam South,08:00,1418,1418
2025-08-27,Ernakulam South,09:00,1014,1014
2025-08-27,Ernakulam South,10:00,418,418
2025-08-27,Ernakulam South,11:00,444,444
2025-08-27,Ernakulam South,12:00,540,540
2025-08-27,Ernakulam South,13:00,181,181
2025-08-27,Ernakulam South,14:00,106,106
2025-08-27,Ernakulam South,15:00,612,612
2025-08-27,Ernakulam South,16:00,520,520
2025-08-27,Ernakulam South,17:00,880,880
2025-08-27,Ernakulam South,18:00,412,412
2025-08-27,Ernakulam South,19:00,524,524
2025-08-27,Ernakulam South,20:00,153,153
2025-08-27,Ernakulam South,21:00,699,699
2025-08-27,Ernakulam South,22:00,351,351
2025-08-28,Aluva,06:00,445,445
2025-08-28,Aluva,07:00,670,670
2025-08-28,Aluva,08:00,1160,1160
2025-08-28,Aluva,09:00,1518,1518
2025-08-28,Aluva,10:00,294,294
2025-08-28,Aluva,11:00,318,318
2025-08-28,Aluva,12:00,331,331
2025-08-28,Aluva,13:00,589,589
2025-08-28,Aluva,14:00,455,455
2025-08-28,Aluva,15:00,195,195
2025-08-28,Aluva,16:00,437,437
2025-08-28,Aluva,17:00,330,330
2025-08-28,Aluva,18:00,1412,1412
2025-08-28,Aluva,19:00,540,540
2025-08-28,Aluva,20:00,182,182
2025-08-28,Aluva,21:00,730,730
2025-08-28,Aluva,22:00,170,170
2025-08-28,Kalamassery,06:00,728,728
2025-08-28,Kalamassery,07:00,408,408
2025-08-28,Kalamassery,08:00,1358,1358
2025-08-28,Kalamassery,09:00,588,588
2025-08-28,Kalamassery,10:00,642,642
2025-08-28,Kalamassery,11:00,485,485
2025-08-28,Kalamassery,12:00,111,111
2025-08-28,Kalamassery,13:00,431,431
2025-08-28,Kalamassery,14:00,453,453
2025-08-28,Kalamassery,15:00,520,520
2025-08-28,Kalamassery,16:00,704,704
2025-08-28,Kalamassery,17:00,1502,1502
2025-08-28,Kalamassery,18:00,1240,1240
2025-08-28,Kalamassery,19:00,1168,1168
2025-08-28,Kalamassery,20:00,193,193
2025-08-28,Kalamassery,21:00,503,503
2025-08-28,Kalamassery,22:00,372,372
2025-08-28,Edapally,06:00,245,245
2025-08-28,Edapally,07:00,390,390
2025-08-28,Edapally,08:00,870,870
2025-08-28,Edapally,09:00,1512,1512
2025-08-28,Edapally,10:00,380,380
2025-08-28,Edapally,11:00,343,343
2025-08-28,Edapally,12:00,180,180
2025-08-28,Edapally,13:00,142,142
2025-08-28,Edapally,14:00,565,565
2025-08-28,Edapally,15:00,787,787
2025-08-28,Edapally,16:00,489,489
2025-08-28,Edapally,17:00,1382,1382
2025-08-28,Edapally,18:00,446,446
2025-08-28,Edapally,19:00,1518,1518
2025-08-28,Edapally,20:00,436,436
2025-08-28,Edapally,21:00,570,570
2025-08-28,Edapally,22:00,659,659
2025-08-28,Kaloor,06:00,370,370
2025-08-28,Kaloor,07:00,1372,1372
2025-08-28,Kaloor,08:00,1352,1352
2025-08-28,Kaloor,09:00,1500,1500
2025-08-28,Kaloor,10:00,772,772
2025-08-28,Kaloor,11:00,562,562
2025-08-28,Kaloor,12:00,250,250
2025-08-28,Kaloor,13:00,658,658
2025-08-28,Kaloor,14:00,779,779
2025-08-28,Kaloor,15:00,540,540
2025-08-28,Kaloor,16:00,601,601
2025-08-28,Kaloor,17:00,1108,1108
2025-08-28,Kaloor,18:00,612,612
2025-08-28,Kaloor,19:00,660,660
2025-08-28,Kaloor,20:00,797,797
2025-08-28,Kaloor,21:00,374,374
2025-08-28,Kaloor,22:00,412,412
2025-08-28,Maharaja's,06:00,676,676
2025-08-28,Maharaja's,07:00,752,752
2025-08-28,Maharaja's,08:00,720,720
2025-08-28,Maharaja's,09:00,332,332
2025-08-28,Maharaja's,10:00,490,490
2025-08-28,Maharaja's,11:00,398,398
2025-08-28,Maharaja's,12:00,444,444
2025-08-28,Maharaja's,13:00,111,111
2025-08-28,Maharaja's,14:00,424,424
2025-08-28,Maharaja's,15:00,303,303
2025-08-28,Maharaja's,16:00,183,183
2025-08-28,Maharaja's,17:00,1250,1250
2025-08-28,Maharaja's,18:00,628,628
2025-08-28,Maharaja's,19:00,1138,1138
2025-08-28,Maharaja's,20:00,656,656
2025-08-28,Maharaja's,21:00,157,157
2025-08-28,Maharaja's,22:00,411,411
2025-08-28,Ernakulam South,06:00,347,347
2025-08-28,Ernakulam South,07:00,566,566
2025-08-28,Ernakulam South,08:00,1060,1060
2025-08-28,Ernakulam South,09:00,526,526
2025-08-28,Ernakulam South,10:00,266,266
2025-08-28,Ernakulam South,11:00,542,542
2025-08-28,Ernakulam South,12:00,737,737
2025-08-28,Ernakulam South,13:00,417,417
2025-08-28,Ernakulam South,14:00,166,166
2025-08-28,Ernakulam South,15:00,239,239
2025-08-28,Ernakulam South,16:00,685,685
2025-08-28,Ernakulam South,17:00,1266,1266
2025-08-28,Ernakulam South,18:00,1216,1216
2025-08-28,Ernakulam South,19:00,760,760
2025-08-28,Ernakulam South,20:00,430,430
2025-08-28,Ernakulam South,21:00,578,578
2025-08-28,Ernakulam South,22:00,770,770
2025-08-29,Aluva,06:00,255,255
2025-08-29,Aluva,07:00,1160,1160
2025-08-29,Aluva,08:00,1204,1204
2025-08-29,Aluva,09:00,652,652
2025-08-29,Aluva,10:00,755,755
2025-08-29,Aluva,11:00,614,614
2025-08-29,Aluva,12:00,770,770
2025-08-29,Aluva,13:00,372,372
2025-08-29,Aluva,14:00,300,300
2025-08-29,Aluva,15:00,203,203
2025-08-29,Aluva,16:00,142,142
2025-08-29,Aluva,17:00,556,556
2025-08-29,Aluva,18:00,748,748
2025-08-29,Aluva,19:00,1234,1234
2025-08-29,Aluva,20:00,295,295
2025-08-29,Aluva,21:00,763,763
2025-08-29,Aluva,22:00,454,454
2025-08-29,Kalamassery,06:00,327,327
2025-08-29,Kalamassery,07:00,618,618
2025-08-29,Kalamassery,08:00,776,776
2025-08-29,Kalamassery,09:00,298,298
2025-08-29,Kalamassery,10:00,638,638
2025-08-29,Kalamassery,11:00,163,163
2025-08-29,Kalamassery,12:00,432,432
2025-08-29,Kalamassery,13:00,603,603
2025-08-29,Kalamassery,14:00,442,442
2025-08-29,Kalamassery,15:00,467,467
2025-08-29,Kalamassery,16:00,295,295
2025-08-29,Kalamassery,17:00,1232,1232
2025-08-29,Kalamassery,18:00,1388,1388
2025-08-29,Kalamassery,19:00,350,350
2025-08-29,Kalamassery,20:00,612,612
2025-08-29,Kalamassery,21:00,654,654
2025-08-29,Kalamassery,22:00,281,281
2025-08-29,Edapally,06:00,538,538
2025-08-29,Edapally,07:00,328,328
2025-08-29,Edapally,08:00,372,372
2025-08-29,Edapally,09:00,396,396
2025-08-29,Edapally,10:00,757,757
2025-08-29,Edapally,11:00,685,685
2025-08-29,Edapally,12:00,700,700
2025-08-29,Edapally,13:00,215,215
2025-08-29,Edapally,14:00,191,191
2025-08-29,Edapally,15:00,318,318
2025-08-29,Edapally,16:00,768,768
2025-08-29,Edapally,17:00,656,656
2025-08-29,Edapally,18:00,1410,1410
2025-08-29,Edapally,19:00,844,844
2025-08-29,Edapally,20:00,712,712
2025-08-29,Edapally,21:00,193,193
2025-08-29,Edapally,22:00,403,403
2025-08-29,Kaloor,06:00,469,469
2025-08-29,Kaloor,07:00,1380,1380
2025-08-29,Kaloor,08:00,662,662
2025-08-29,Kaloor,09:00,1022,1022
2025-08-29,Kaloor,10:00,537,537
2025-08-29,Kaloor,11:00,618,618
2025-08-29,Kaloor,12:00,540,540
2025-08-29,Kaloor,13:00,175,175
2025-08-29,Kaloor,14:00,221,221
2025-08-29,Kaloor,15:00,436,436
2025-08-29,Kaloor,16:00,248,248
2025-08-29,Kaloor,17:00,450,450
2025-08-29,Kaloor,18:00,302,302
2025-08-29,Kaloor,19:00,1224,1224
2025-08-29,Kaloor,20:00,640,640
2025-08-29,Kaloor,21:00,194,194
2025-08-29,Kaloor,22:00,409,409
2025-08-29,Maharaja's,06:00,176,176
2025-08-29,Maharaja's,07:00,226,226
2025-08-29,Maharaja's,08:00,338,338
2025-08-29,Maharaja's,09:00,1296,1296
2025-08-29,Maharaja's,10:00,116,116
2025-08-29,Maharaja's,11:00,371,371
2025-08-29,Maharaja's,12:00,264,264
2025-08-29,Maharaja's,13:00,190,190
2025-08-29,Maharaja's,14:00,495,495
2025-08-29,Maharaja's,15:00,104,104
2025-08-29,Maharaja's,16:00,269,269
2025-08-29,Maharaja's,17:00,1594,1594
2025-08-29,Maharaja's,18:00,1062,1062
2025-08-29,Maharaja's,19:00,260,260
2025-08-29,Maharaja's,20:00,120,120
2025-08-29,Maharaja's,21:00,508,508
2025-08-29,Maharaja's,22:00,576,576
2025-08-29,Ernakulam South,06:00,556,556
2025-08-29,Ernakulam South,07:00,620,620
2025-08-29,Ernakulam South,08:00,1130,1130
2025-08-29,Ernakulam South,09:00,436,436
2025-08-29,Ernakulam South,10:00,345,345
2025-08-29,Ernakulam South,11:00,323,323
2025-08-29,Ernakulam South,12:00,366,366
2025-08-29,Ernakulam South,13:00,760,760
2025-08-29,Ernakulam South,14:00,763,763
2025-08-29,Ernakulam South,15:00,396,396
2025-08-29,Ernakulam South,16:00,800,800
2025-08-29,Ernakulam South,17:00,1006,1006
2025-08-29,Ernakulam South,18:00,1234,1234
2025-08-29,Ernakulam South,19:00,1364,1364
2025-08-29,Ernakulam South,20:00,422,422
2025-08-29,Ernakulam South,21:00,549,549
2025-08-29,Ernakulam South,22:00,632,632
2025-08-30,Aluva,06:00,448,448
2025-08-30,Aluva,07:00,934,934
2025-08-30,Aluva,08:00,952,952
2025-08-30,Aluva,09:00,914,914
2025-08-30,Aluva,10:00,796,796
2025-08-30,Aluva,11:00,142,142
2025-08-30,Aluva,12:00,368,368
2025-08-30,Aluva,13:00,652,652
2025-08-30,Aluva,14:00,268,268
2025-08-30,Aluva,15:00,204,204
2025-08-30,Aluva,16:00,303,303
2025-08-30,Aluva,17:00,804,804
2025-08-30,Aluva,18:00,388,388
2025-08-30,Aluva,19:00,820,820
2025-08-30,Aluva,20:00,459,459
2025-08-30,Aluva,21:00,580,580
2025-08-30,Aluva,22:00,225,225
2025-08-30,Kalamassery,06:00,204,204
2025-08-30,Kalamassery,07:00,1550,1550
2025-08-30,Kalamassery,08:00,246,246
2025-08-30,Kalamassery,09:00,710,710
2025-08-30,Kalamassery,10:00,493,493
2025-08-30,Kalamassery,11:00,724,724
2025-08-30,Kalamassery,12:00,618,618
2025-08-30,Kalamassery,13:00,774,774
2025-08-30,Kalamassery,14:00,551,551
2025-08-30,Kalamassery,15:00,779,779
2025-08-30,Kalamassery,16:00,606,606
2025-08-30,Kalamassery,17:00,808,808
2025-08-30,Kalamassery,18:00,1146,1146
2025-08-30,Kalamassery,19:00,704,704
2025-08-30,Kalamassery,20:00,150,150
2025-08-30,Kalamassery,21:00,265,265
2025-08-30,Kalamassery,22:00,215,215
2025-08-30,Edapally,06:00,303,303
2025-08-30,Edapally,07:00,1334,1334
2025-08-30,Edapally,08:00,286,286
2025-08-30,Edapally,09:00,862,862
2025-08-30,Edapally,10:00,418,418
2025-08-30,Edapally,11:00,536,536
2025-08-30,Edapally,12:00,665,665
2025-08-30,Edapally,13:00,276,276
2025-08-30,Edapally,14:00,452,452
2025-08-30,Edapally,15:00,459,459
2025-08-30,Edapally,16:00,774,774
2025-08-30,Edapally,17:00,538,538
2025-08-30,Edapally,18:00,802,802
2025-08-30,Edapally,19:00,364,364
2025-08-30,Edapally,20:00,111,111
2025-08-30,Edapally,21:00,686,686
2025-08-30,Edapally,22:00,477,477
2025-08-30,Kaloor,06:00,431,431
2025-08-30,Kaloor,07:00,464,464
2025-08-30,Kaloor,08:00,688,688
2025-08-30,Kaloor,09:00,1398,1398
2025-08-30,Kaloor,10:00,576,576
2025-08-30,Kaloor,11:00,146,146
2025-08-30,Kaloor,12:00,773,773
2025-08-30,Kaloor,13:00,302,302
2025-08-30,Kaloor,14:00,578,578
2025-08-30,Kaloor,15:00,560,560
2025-08-30,Kaloor,16:00,375,375
2025-08-30,Kaloor,17:00,666,666
2025-08-30,Kaloor,18:00,1350,1350
2025-08-30,Kaloor,19:00,342,342
2025-08-30,Kaloor,20:00,740,740
2025-08-30,Kaloor,21:00,680,680
2025-08-30,Kaloor,22:00,465,465
2025-08-30,Maharaja's,06:00,497,497
2025-08-30,Maharaja's,07:00,486,486
2025-08-30,Maharaja's,08:00,290,290
2025-08-30,Maharaja's,09:00,1230,1230
2025-08-30,Maharaja's,10:00,720,720
2025-08-30,Maharaja's,11:00,775,775
2025-08-30,Maharaja's,12:00,339,339
2025-08-30,Maharaja's,13:00,563,563
2025-08-30,Maharaja's,14:00,518,518
2025-08-30,Maharaja's,15:00,676,676
2025-08-30,Maharaja's,16:00,357,357
2025-08-30,Maharaja's,17:00,850,850
2025-08-30,Maharaja's,18:00,972,972
2025-08-30,Maharaja's,19:00,516,516
2025-08-30,Maharaja's,20:00,117,117
2025-08-30,Maharaja's,21:00,639,639
2025-08-30,Maharaja's,22:00,704,704
2025-08-30,Ernakulam South,06:00,573,573
2025-08-30,Ernakulam South,07:00,1588,1588
2025-08-30,Ernakulam South,08:00,524,524
2025-08-30,Ernakulam South,09:00,1374,1374
2025-08-30,Ernakulam South,10:00,712,712
2025-08-30,Ernakulam South,11:00,346,346
2025-08-30,Ernakulam South,12:00,682,682
2025-08-30,Ernakulam South,13:00,686,686
2025-08-30,Ernakulam South,14:00,693,693
2025-08-30,Ernakulam South,15:00,276,276
2025-08-30,Ernakulam South,16:00,118,118
2025-08-30,Ernakulam South,17:00,588,588
2025-08-30,Ernakulam South,18:00,742,742
2025-08-30,Ernakulam South,19:00,1188,1188
2025-08-30,Ernakulam South,20:00,298,298
2025-08-30,Ernakulam South,21:00,643,643
2025-08-30,Ernakulam South,22:00,710,710
2025-08-31,Aluva,06:00,476,476
2025-08-31,Aluva,07:00,392,392
2025-08-31,Aluva,08:00,481,481
2025-08-31,Aluva,09:00,202,202
2025-08-31,Aluva,10:00,192,192
2025-08-31,Aluva,11:00,227,227
2025-08-31,Aluva,12:00,400,400
2025-08-31,Aluva,13:00,73,73
2025-08-31,Aluva,14:00,372,372
2025-08-31,Aluva,15:00,177,177
2025-08-31,Aluva,16:00,250,250
2025-08-31,Aluva,17:00,772,772
2025-08-31,Aluva,18:00,364,364
2025-08-31,Aluva,19:00,568,568
2025-08-31,Aluva,20:00,400,400
2025-08-31,Aluva,21:00,145,145
2025-08-31,Aluva,22:00,229,229
2025-08-31,Kalamassery,06:00,391,391
2025-08-31,Kalamassery,07:00,748,748
2025-08-31,Kalamassery,08:00,420,420
2025-08-31,Kalamassery,09:00,744,744
2025-08-31,Kalamassery,10:00,222,222
2025-08-31,Kalamassery,11:00,412,412
2025-08-31,Kalamassery,12:00,202,202
2025-08-31,Kalamassery,13:00,410,410
2025-08-31,Kalamassery,14:00,286,286
2025-08-31,Kalamassery,15:00,159,159
2025-08-31,Kalamassery,16:00,167,167
2025-08-31,Kalamassery,17:00,871,871
2025-08-31,Kalamassery,18:00,564,564
2025-08-31,Kalamassery,19:00,121,121
2025-08-31,Kalamassery,20:00,265,265
2025-08-31,Kalamassery,21:00,334,334
2025-08-31,Kalamassery,22:00,193,193
2025-08-31,Edapally,06:00,357,357
2025-08-31,Edapally,07:00,842,842
2025-08-31,Edapally,08:00,824,824
2025-08-31,Edapally,09:00,596,596
2025-08-31,Edapally,10:00,138,138
2025-08-31,Edapally,11:00,181,181
2025-08-31,Edapally,12:00,184,184
2025-08-31,Edapally,13:00,262,262
2025-08-31,Edapally,14:00,204,204
2025-08-31,Edapally,15:00,211,211
2025-08-31,Edapally,16:00,315,315
2025-08-31,Edapally,17:00,386,386
2025-08-31,Edapally,18:00,432,432
2025-08-31,Edapally,19:00,180,180
2025-08-31,Edapally,20:00,381,381
2025-08-31,Edapally,21:00,366,366
2025-08-31,Edapally,22:00,241,241
2025-08-31,Kaloor,06:00,232,232
2025-08-31,Kaloor,07:00,396,396
2025-08-31,Kaloor,08:00,668,668
2025-08-31,Kaloor,09:00,606,606
2025-08-31,Kaloor,10:00,272,272
2025-08-31,Kaloor,11:00,234,234
2025-08-31,Kaloor,12:00,445,445
2025-08-31,Kaloor,13:00,456,456
2025-08-31,Kaloor,14:00,407,407
2025-08-31,Kaloor,15:00,139,139
2025-08-31,Kaloor,16:00,427,427
2025-08-31,Kaloor,17:00,362,362
2025-08-31,Kaloor,18:00,904,904
2025-08-31,Kaloor,19:00,529,529
2025-08-31,Kaloor,20:00,195,195
2025-08-31,Kaloor,21:00,297,297
2025-08-31,Kaloor,22:00,363,363
2025-08-31,Maharaja's,06:00,399,399
2025-08-31,Maharaja's,07:00,928,928
2025-08-31,Maharaja's,08:00,372,372
2025-08-31,Maharaja's,09:00,156,156
2025-08-31,Maharaja's,10:00,253,253
2025-08-31,Maharaja's,11:00,201,201
2025-08-31,Maharaja's,12:00,191,191
2025-08-31,Maharaja's,13:00,476,476
2025-08-31,Maharaja's,14:00,149,149
2025-08-31,Maharaja's,15:00,429,429
2025-08-31,Maharaja's,16:00,111,111
2025-08-31,Maharaja's,17:00,816,816
2025-08-31,Maharaja's,18:00,276,276
2025-08-31,Maharaja's,19:00,607,607
2025-08-31,Maharaja's,20:00,69,69
2025-08-31,Maharaja's,21:00,151,151
2025-08-31,Maharaja's,22:00,256,256
2025-08-31,Ernakulam South,06:00,213,213
2025-08-31,Ernakulam South,07:00,382,382
2025-08-31,Ernakulam South,08:00,802,802
2025-08-31,Ernakulam South,09:00,667,667
2025-08-31,Ernakulam South,10:00,66,66
2025-08-31,Ernakulam South,11:00,433,433
2025-08-31,Ernakulam South,12:00,415,415
2025-08-31,Ernakulam South,13:00,402,402
2025-08-31,Ernakulam South,14:00,412,412
2025-08-31,Ernakulam South,15:00,310,310
2025-08-31,Ernakulam South,16:00,343,343
2025-08-31,Ernakulam South,17:00,547,547
2025-08-31,Ernakulam South,18:00,565,565
2025-08-31,Ernakulam South,19:00,339,339
2025-08-31,Ernakulam South,20:00,300,300
2025-08-31,Ernakulam South,21:00,399,399
2025-08-31,Ernakulam South,22:00,465,465
